"TOA5","CH-DAV_iDL_T1_35_1","CR1000","E7558","CR1000.Std.32.05","CPU:CH-DAV_iDL_T1_35_1.CR1","48867","iDL_T1_35_1_TBL1"
"TIMESTAMP","RECORD","SW_IN_IU_1_1_1","SW_IN_1_1_1","LW_IN_IU_1_1_1","LW_IN_1_1_1","SW_OUT_IU_1_1_1","SW_OUT_1_1_1","LW_OUT_IU_1_1_1","LW_OUT_1_1_1","LW_T_BODY_1_1_1","PPFD_IN_IU_1_1_1","PPFD_IN_1_1_1","PPFD_OUT_IU_1_1_1","PPFD_OUT_1_1_1","PPFD_DIF_1_1_1","SV_LOGGER_T1_35_1","T_LOGGER_T1_35_1","DNTP_LOGGER_T1_35_1","HEAT_HS50_T1B1_35_1_FLAG","HEAT_R350_T1B1_35_1_FLAG","SUN_T1_35_1","LW_IN_RAW_T1_35_2","LW_OUT_RAW_T1_35_2","TA_HEAT_T1_35_1","PPFD_IN_T1_35_3"
"TS","RN","mV","W.meter-2","mV","W.meter-2","mV","W.meter-2","mV","W.meter-2","Deg C","","umol.m-2.s-1","","umol.m-2.s-1","umol.m-2.s-1","V","Deg C","ms","flag","flag","Boolean","W.meter-2","W.meter-2","Deg C","umol.m-2.s-1"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-06-30 18:41:10",3811242,0.8190638,75.55939,-1.132227,338.4102,0.001996873,0.157358,-0.2176592,412.2054,21.67393,0.9550218,175.8788,0.01658024,3.053451,156.5,12.07,27.53,-125,0,0,0,-90.00215,-16.20694,20.39986,163.2
"2022-06-30 18:41:20",3811243,0.8256959,76.17121,-1.13023,338.569,0.001996873,0.157358,-0.2176592,412.2054,21.67393,0.9616539,177.1002,0.01658024,3.053451,156.5,12.09,27.5,-125,0,0,0,-89.84341,-16.20694,20.44057,163.9
"2022-06-30 18:41:30",3811244,0.829012,76.47712,-1.132227,338.2896,0.001996873,0.157358,-0.2176592,412.0848,21.65318,0.968286,178.3215,0.01989629,3.664141,158.1,12.07,27.5,-125,0,0,0,-90.00215,-16.20694,20.44057,164.6
"2022-06-30 18:41:40",3811245,0.8389601,77.39484,-1.13023,338.569,0.0009984366,0.07867901,-0.2146639,412.4285,21.67393,0.9782341,180.1536,0.01989629,3.664141,159.6,12.05,27.5,-125,0,0,0,-89.84341,-15.98391,20.52361,165.3
"2022-06-30 18:41:50",3811246,0.848914,78.3131,-1.129243,338.6475,0.001996893,0.1573595,-0.2136675,412.5027,21.67393,0.9848729,181.3762,0.01989642,3.664166,159.6,12.03,27.5,-125,0,0,0,-89.76492,-15.90972,20.48485,165.7
"2022-06-30 18:42:00",3811247,0.8555462,78.92493,-1.130241,338.5681,0.001996893,0.1573595,-0.2136675,412.5027,21.67393,0.991505,182.5976,0.02321249,4.27486,161.1,12.05,27.5,-125,0,0,0,-89.84429,-15.90972,20.48485,167.1
"2022-06-30 18:42:10",3811248,0.8621783,79.53674,-1.13124,338.4887,0.001996893,0.1573595,-0.212669,412.577,21.67393,0.9981372,183.819,0.02321249,4.27486,161.1,12.05,27.47,-125,0,0,0,-89.92366,-15.83537,20.52635,167.9
"2022-06-30 18:42:20",3811249,0.8688105,80.14857,-1.132238,338.4094,0.002995339,0.2360393,-0.2116706,412.6514,21.67393,1.008085,185.6511,0.02321249,4.27486,162.7,12.09,27.47,-125,0,0,0,-90.00302,-15.76103,20.52635,169.9
"2022-06-30 18:42:30",3811250,0.8754426,80.76038,-1.132238,338.2888,0.003993785,0.3147191,-0.2116706,412.5308,21.65318,1.018034,187.4832,0.02321249,4.27486,162.7,12.05,27.44,-125,0,0,0,-90.00302,-15.76103,20.48485,170.7
"2022-06-30 18:42:40",3811251,0.8820747,81.37221,-1.134235,338.13,0.003993785,0.3147191,-0.2116706,412.5308,21.65318,1.024666,188.7046,0.02321249,4.27486,164.2,12.05,27.44,-125,0,0,0,-90.16176,-15.76103,20.48485,172.9
"2022-06-30 18:42:50",3811252,0.8887069,81.98403,-1.133237,338.33,0.004992231,0.3933989,-0.2116706,412.6514,21.67393,1.031298,189.9259,0.02321249,4.27486,164.2,12.1,27.44,-125,0,0,0,-90.0824,-15.76103,20.52635,173.6
"2022-06-30 18:43:00",3811253,0.8986551,82.90176,-1.135233,338.1713,0.005990678,0.4720786,-0.2096737,412.8,21.67393,1.041246,191.758,0.02321249,4.27486,164.2,12.07,27.44,-125,0,0,0,-90.24113,-15.61234,20.52635,174.4
"2022-06-30 18:43:10",3811254,0.9052872,83.51358,-1.138229,337.9332,0.00798757,0.6294382,-0.2086753,412.8744,21.67393,1.044562,192.3687,0.02321249,4.27486,165.7,12.08,27.44,-125,0,0,0,-90.47923,-15.53799,20.52635,175.9
"2022-06-30 18:43:20",3811255,0.9086084,83.81996,-1.138238,337.9324,0.007987633,0.6294432,-0.2106738,412.7256,21.67393,1.0512,193.5912,0.02321262,4.274885,165.7,12.05,27.4,-125,0,0,0,-90.47995,-15.68681,20.52797,176.6
"2022-06-30 18:43:30",3811256,0.9152406,84.43179,-1.139236,337.8531,0.008986088,0.7081236,-0.2116723,412.6512,21.67393,1.057832,194.8126,0.02321262,4.274885,167.3,12.06,27.4,-125,0,0,0,-90.55932,-15.76115,20.48637,177.3
"2022-06-30 18:43:40",3811257,0.9185567,84.7377,-1.142232,337.4944,0.008986088,0.7081236,-0.2096754,412.6793,21.65318,1.061149,195.4233,0.02321262,4.274885,167.3,12.08,27.4,-125,0,0,0,-90.79742,-15.61246,20.52705,178.1
"2022-06-30 18:43:50",3811258,0.9218727,85.04361,-1.142232,337.615,0.009984542,0.7868039,-0.2116723,412.6512,21.67393,1.064465,196.034,0.02321262,4.274885,168.8,12.08,27.37,-125,0,0,0,-90.79742,-15.76115,20.44576,178.8
"2022-06-30 18:44:00",3811259,0.9251888,85.34953,-1.144228,337.4562,0.009984542,0.7868039,-0.2106738,412.7256,21.67393,1.064465,196.034,0.02321262,4.274885,168.8,12.09,27.37,-125,0,0,0,-90.95616,-15.68681,20.52705,178.8
"2022-06-30 18:44:10",3811260,0.9251888,85.34953,-1.146225,337.2975,0.010983,0.8654843,-0.2106738,412.7256,21.67393,1.067781,196.6447,0.02321262,4.274885,168.8,12.04,27.37,-125,0,0,0,-91.11489,-15.68681,20.52705,178.8
"2022-06-30 18:44:20",3811261,0.9285049,85.65544,-1.148222,337.1387,0.01198145,0.9441647,-0.2116723,412.6512,21.67393,1.067781,196.6447,0.02321262,4.274885,170.3,12.1,27.37,-125,0,0,0,-91.27364,-15.76115,20.44493,179.5
"2022-06-30 18:44:30",3811262,0.9251888,85.34953,-1.146225,337.2975,0.01198145,0.9441647,-0.2146676,412.4282,21.67393,1.067781,196.6447,0.02321262,4.274885,170.3,12.07,27.37,-125,0,0,0,-91.11489,-15.98419,20.44493,179.5
"2022-06-30 18:44:40",3811263,0.9251956,85.35014,-1.150228,336.9793,0.01098308,0.8654911,-0.2126724,412.5768,21.67393,1.067788,196.6461,0.02321279,4.274916,170.3,12.05,27.37,-125,0,0,0,-91.43308,-15.83562,20.40541,179.5
"2022-06-30 18:44:50",3811264,0.9218795,85.04424,-1.150228,336.9793,0.01098308,0.8654911,-0.2136709,412.5024,21.67393,1.064472,196.0354,0.02321279,4.274916,170.3,12.1,27.34,-125,0,0,0,-91.43308,-15.90997,20.52913,179.5
"2022-06-30 18:45:00",3811265,0.9185634,84.73832,-1.14923,337.0587,0.00998462,0.7868101,-0.2146693,412.4281,21.67393,1.064472,196.0354,0.02321279,4.274916,168.8,12.06,27.34,-125,0,0,0,-91.35372,-15.98431,20.44695,178.1
"2022-06-30 18:45:10",3811266,0.9152473,84.4324,-1.153224,336.7412,0.00998462,0.7868101,-0.2126724,412.5768,21.67393,1.061156,195.4247,0.02321279,4.274916,168.8,12.05,27.31,-125,0,0,0,-91.67119,-15.83562,20.44695,178.1
"2022-06-30 18:45:20",3811267,0.9119312,84.12649,-1.156219,336.5031,0.00998462,0.7868101,-0.2136709,412.5024,21.67393,1.05784,194.814,0.02321279,4.274916,168.8,12.07,27.31,-125,0,0,0,-91.9093,-15.90997,20.40541,178.1
"2022-06-30 18:45:30",3811268,0.9086151,83.82058,-1.156219,336.5031,0.00998462,0.7868101,-0.2146693,412.4281,21.67393,1.054524,194.2033,0.02321279,4.274916,167.3,12.1,27.31,-125,0,0,0,-91.9093,-15.98431,20.40541,177.3
"2022-06-30 18:45:40",3811269,0.9052989,83.51466,-1.158216,336.4653,0.008986157,0.708129,-0.2176647,412.326,21.69475,1.051208,193.5926,0.02321279,4.274916,167.3,12.06,27.31,-125,0,0,0,-92.06804,-16.20735,20.44606,177.3
"2022-06-30 18:45:50",3811270,0.9019828,83.20875,-1.160213,336.1856,0.007987696,0.6294481,-0.2176647,412.205,21.67393,1.047892,192.9819,0.02321279,4.274916,165.7,12.1,27.31,-125,0,0,0,-92.22677,-16.20735,20.40453,176.6
"2022-06-30 18:46:00",3811271,0.8953506,82.59692,-1.16221,336.0269,0.007987696,0.6294481,-0.2176647,412.205,21.67393,1.044576,192.3712,0.02321279,4.274916,164.2,12.06,27.28,-125,0,0,0,-92.38551,-16.20735,20.40602,175.1
"2022-06-30 18:46:10",3811272,0.8887232,81.98553,-1.164183,335.87,0.006989094,0.5507561,-0.2176604,412.2054,21.67393,1.037949,191.1508,0.02321292,4.27494,164.2,12.09,27.28,-125,0,0,0,-92.54241,-16.20703,20.3654,175.1
"2022-06-30 18:46:20",3811273,0.882091,81.37371,-1.164183,335.87,0.005990652,0.4720766,-0.2166619,412.2797,21.67393,1.031317,189.9294,0.02321292,4.27494,162.7,12.06,27.25,-125,0,0,0,-92.54241,-16.13268,20.44756,173.6
"2022-06-30 18:46:30",3811274,0.8721426,80.45596,-1.164183,335.87,0.00499221,0.3933972,-0.2156635,412.354,21.67393,1.024685,188.708,0.02321292,4.27494,161.1,12.04,27.28,-125,0,0,0,-92.54241,-16.05834,20.40691,172.9
"2022-06-30 18:46:40",3811275,0.8655103,79.84412,-1.167179,335.6319,0.003993768,0.3147178,-0.2136666,412.5027,21.67393,1.014736,186.8759,0.02321292,4.27494,159.6,12.06,27.25,-125,0,0,0,-92.7805,-15.90965,20.48912,171.4
"2022-06-30 18:46:50",3811276,0.8555619,78.92638,-1.169176,335.4731,0.003993768,0.3147178,-0.2156635,412.354,21.67393,1.008104,185.6545,0.02321292,4.27494,158.1,12.1,27.25,-125,0,0,0,-92.93924,-16.05834,20.40691,170
"2022-06-30 18:47:00",3811277,0.8489296,78.31454,-1.170174,335.3938,0.001996884,0.1573589,-0.214665,412.4284,21.67393,1.001472,184.4331,0.01989679,3.664234,156.5,12.07,27.25,-125,0,0,0,-93.01861,-15.98399,20.40691,169.2
"2022-06-30 18:47:10",3811278,0.8389813,77.3968,-1.173169,335.1557,0.001996884,0.1573589,-0.2126682,412.5771,21.67393,0.9948394,183.2117,0.01989679,3.664234,155,12.07,27.25,-125,0,0,0,-93.25671,-15.83531,20.44756,167.8
"2022-06-30 18:47:20",3811279,0.832349,76.78497,-1.176165,334.797,0.001996884,0.1573589,-0.2116697,412.5308,21.65318,0.9882072,181.9903,0.01989679,3.664234,153.5,12.09,27.21,-125,0,0,0,-93.49481,-15.76096,20.44756,166.3
"2022-06-30 18:47:30",3811280,0.82572,76.17343,-1.176195,334.9152,0.002995403,0.2360444,-0.2136721,412.5023,21.67393,0.9815788,180.7696,0.01989687,3.664248,151.9,12.06,27.21,-125,0,0,0,-93.49722,-15.91006,20.44872,164.8
"2022-06-30 18:47:40",3811281,0.8190877,75.56159,-1.176195,334.9152,0.001996936,0.1573629,-0.215669,412.3536,21.67393,0.9749465,179.5482,0.01989687,3.664248,151.9,12.05,27.21,-125,0,0,0,-93.49722,-16.05875,20.44872,164.1
"2022-06-30 18:47:50",3811282,0.8124554,74.94976,-1.177194,334.8358,0.001996936,0.1573629,-0.2146706,412.428,21.67393,0.9683142,178.3267,0.01989687,3.664248,150.4,12.08,27.18,-125,0,0,0,-93.57659,-15.9844,20.44872,162.6
"2022-06-30 18:48:00",3811283,0.8091393,74.64384,-1.179191,334.6771,0.003993871,0.3147259,-0.2136721,412.5023,21.67393,0.9649981,177.716,0.01989687,3.664248,150.4,12.08,27.18,-125,0,0,0,-93.73534,-15.91006,20.408,161.8
"2022-06-30 18:48:10",3811284,0.802507,74.03201,-1.180189,334.5977,0.004992339,0.3934073,-0.215669,412.3536,21.67393,0.9583657,176.4946,0.01989687,3.664248,150.4,12.05,27.18,-125,0,0,0,-93.8147,-16.05875,20.44872,162
"2022-06-30 18:48:20",3811285,0.7991908,73.72609,-1.181187,334.5183,0.005990807,0.4720888,-0.217666,412.205,21.67393,0.9517335,175.2732,0.01989687,3.664248,148.8,12.09,27.18,-125,0,0,0,-93.89407,-16.20744,20.3665,161.3
"2022-06-30 18:48:30",3811286,0.7958747,73.42017,-1.181187,334.5183,0.005990807,0.4720888,-0.2186645,412.1306,21.67393,0.9517335,175.2732,0.01658072,3.05354,148.8,12.04,27.15,-125,0,0,0,-93.89407,-16.28179,20.3665,161.3
"2022-06-30 18:48:40",3811287,0.7925586,73.11426,-1.181187,334.3977,0.007987742,0.6294518,-0.2186645,412.01,21.65318,0.9484173,174.6625,0.01658072,3.05354,148.8,12.08,27.15,-125,0,0,0,-93.89407,-16.28179,20.3665,162
"2022-06-30 18:48:50",3811288,0.7892447,72.80855,-1.182196,334.3175,0.00798781,0.6294571,-0.2216617,411.7868,21.65318,0.9451039,174.0523,0.01658077,3.053549,148.8,12.07,27.15,-125,0,0,0,-93.97424,-16.50497,20.408,162
"2022-06-30 18:49:00",3811289,0.7892447,72.80855,-1.182196,334.197,0.00798781,0.6294571,-0.2216617,411.6662,21.6324,0.9451039,174.0523,0.01658077,3.053549,148.8,12.09,27.15,-125,0,0,0,-93.97424,-16.50497,20.36644,162.7
"2022-06-30 18:49:10",3811290,0.7892447,72.80855,-1.180199,334.3557,0.009984763,0.7868214,-0.2236587,411.5175,21.6324,0.9451039,174.0523,0.01658077,3.053549,147.3,12.09,27.12,-125,0,0,0,-93.81551,-16.65366,20.32487,162
"2022-06-30 18:49:20",3811291,0.7892447,72.80855,-1.181197,334.1558,0.009984763,0.7868214,-0.2236587,411.397,21.61165,0.9451039,174.0523,0.01658077,3.053549,147.3,12.06,27.12,-125,0,0,0,-93.89487,-16.65366,20.2834,162.8
"2022-06-30 18:49:30",3811292,0.7892447,72.80855,-1.175207,334.632,0.009984763,0.7868214,-0.2246572,411.3226,21.61165,0.9451039,174.0523,0.01658077,3.053549,147.3,12.04,27.12,-125,0,0,0,-93.41865,-16.72801,20.2834,162.8
"2022-06-30 18:49:40",3811293,0.7892447,72.80855,-1.174208,334.8319,0.009984763,0.7868214,-0.2236587,411.5175,21.6324,0.9451039,174.0523,0.01658077,3.053549,148.8,12.09,27.12,-125,0,0,0,-93.33928,-16.65366,20.2834,163.5
"2022-06-30 18:49:50",3811294,0.7925608,73.11446,-1.174208,334.8319,0.01098324,0.8655035,-0.2266541,411.2945,21.6324,0.9451039,174.0523,0.01658077,3.053549,148.8,12.09,27.09,-125,0,0,0,-93.33928,-16.8767,20.24272,163.5
"2022-06-30 18:50:00",3811295,0.7925608,73.11446,-1.171213,334.9495,0.009984763,0.7868214,-0.2266541,411.1739,21.61165,0.9451039,174.0523,0.01658077,3.053549,148.8,12.09,27.09,-125,0,0,0,-93.10117,-16.8767,20.2834,162.7
"2022-06-30 18:50:10",3811296,0.795877,73.42039,-1.170214,335.1494,0.009984763,0.7868214,-0.2276526,411.2202,21.6324,0.9451039,174.0523,0.01658077,3.053549,148.8,12.08,27.09,-125,0,0,0,-93.0218,-16.95105,20.32487,162.7
"2022-06-30 18:50:20",3811297,0.7958786,73.42054,-1.170206,335.1501,0.00998469,0.7868156,-0.2276509,411.2203,21.6324,0.9451059,174.0527,0.01658081,3.053555,148.8,12.07,27.09,-125,0,0,0,-93.02111,-16.95092,20.28398,162.7
"2022-06-30 18:50:30",3811298,0.7958786,73.42054,-1.16721,335.3882,0.00998469,0.7868156,-0.2276509,411.2203,21.6324,0.9451059,174.0527,0.01989697,3.664266,148.8,12.08,27.06,-125,0,0,0,-92.783,-16.95092,20.28398,162
"2022-06-30 18:50:40",3811299,0.7958786,73.42054,-1.166212,335.347,0.00998469,0.7868156,-0.2276509,411.0997,21.61165,0.9451059,174.0527,0.01658081,3.053555,148.8,12.08,27.06,-125,0,0,0,-92.70364,-16.95092,20.20177,161.3
"2022-06-30 18:50:50",3811300,0.7925625,73.11462,-1.163216,335.7057,0.008986221,0.7081341,-0.2276509,411.2203,21.6324,0.9384736,172.8312,0.01658081,3.053555,148.8,12.07,27.06,-125,0,0,0,-92.46553,-16.95092,20.20177,161.3
"2022-06-30 18:51:00",3811301,0.7859302,72.50278,-1.159222,335.7817,0.007987752,0.6294525,-0.223657,411.2762,21.59087,0.9384736,172.8312,0.01658081,3.053555,147.3,12.08,27.06,-125,0,0,0,-92.14805,-16.65354,20.20265,159.8
"2022-06-30 18:51:10",3811302,0.782614,72.19686,-1.158224,335.9819,0.005990813,0.4720893,-0.223657,411.3971,21.61165,0.9318413,171.6098,0.01658081,3.053555,147.3,12.1,27.03,-125,0,0,0,-92.06868,-16.65354,20.20265,159.1
"2022-06-30 18:51:20",3811303,0.7726655,71.27911,-1.158224,335.9819,0.003993876,0.3147262,-0.2226586,411.4714,21.61165,0.9252089,170.3884,0.01658081,3.053555,145.8,12.06,27.03,-125,0,0,0,-92.06868,-16.57919,20.32542,157.6
"2022-06-30 18:51:30",3811304,0.7660332,70.66727,-1.159222,335.7817,0.001996938,0.1573631,-0.2216601,411.4249,21.59087,0.9185766,169.167,0.01658081,3.053555,144.2,12.09,27.03,-125,0,0,0,-92.14805,-16.50485,20.24327,156.1
"2022-06-30 18:51:40",3811305,0.7594041,70.05573,-1.160231,335.7015,0.001996955,0.1573645,-0.2206635,411.4991,21.59087,0.9119482,167.9463,0.01658088,3.053568,142.7,12.1,27,-125,0,0,0,-92.22821,-16.43064,20.32664,155.4
"2022-06-30 18:51:50",3811306,0.7527718,69.44389,-1.158234,335.8603,0.001996955,0.1573645,-0.221662,411.4247,21.59087,0.9053158,166.7248,0.01658088,3.053568,142.7,12.1,27,-125,0,0,0,-92.06947,-16.50499,20.28514,154.7
"2022-06-30 18:52:00",3811307,0.7428232,68.52613,-1.161229,335.6222,0.001996955,0.1573645,-0.2206635,411.4991,21.59087,0.8986835,165.5034,0.01658088,3.053568,141.2,12.06,27,-125,0,0,0,-92.30758,-16.43064,20.28514,153.2
"2022-06-30 18:52:10",3811308,0.7361909,67.91429,-1.163226,335.4634,0,0,-0.2226605,411.3504,21.59087,0.8920511,164.282,0.01658088,3.053568,139.6,12.06,27,-125,0,0,0,-92.46632,-16.57934,20.24358,152.5
"2022-06-30 18:52:20",3811309,0.7295585,67.30244,-1.164225,335.2635,0,0,-0.221662,411.3043,21.57011,0.8854188,163.0605,0.01658088,3.053568,138.1,12.1,27,-125,0,0,0,-92.5457,-16.50499,20.20293,151
"2022-06-30 18:52:30",3811310,0.7262424,66.99653,-1.163226,335.343,0,0,-0.2246574,411.0812,21.57011,0.8787864,161.8391,0.01658088,3.053568,136.6,12.1,27,-125,0,0,0,-92.46632,-16.72803,20.24358,150.3
"2022-06-30 18:52:40",3811311,0.71961,66.38469,-1.163226,335.343,0,0,-0.2246574,411.0812,21.57011,0.8754703,161.2284,0.01658088,3.053568,136.6,12.06,26.93,-125,0,0,0,-92.46632,-16.72803,20.28426,149.6
"2022-06-30 18:52:50",3811312,0.7129776,65.77284,-1.163226,335.343,0.0009984776,0.07868224,-0.2266544,410.9326,21.57011,0.8721541,160.6177,0.01658088,3.053568,135,12.06,26.93,-125,0,0,0,-92.46632,-16.87672,20.11989,148.8
"2022-06-30 18:53:00",3811313,0.7096615,65.46693,-1.163226,335.343,0.001996955,0.1573645,-0.2256559,411.0069,21.57011,0.8655217,159.3963,0.01658088,3.053568,135,12.06,26.9,-125,0,0,0,-92.46632,-16.80238,20.07912,148.1
"2022-06-30 18:53:10",3811314,0.7030309,64.85526,-1.164217,335.2642,0.001996943,0.1573635,-0.2256545,411.007,21.57011,0.8622078,158.786,0.01658092,3.053576,135,12.06,26.9,-125,0,0,0,-92.54511,-16.80227,20.11974,148.1
"2022-06-30 18:53:20",3811315,0.6997148,64.54933,-1.163219,335.223,0.001996943,0.1573635,-0.226653,410.8121,21.54933,0.8588916,158.1752,0.01658092,3.053576,133.5,12.05,26.9,-125,0,0,0,-92.46574,-16.87662,20.11974,146.6
"2022-06-30 18:53:30",3811316,0.6963986,64.24342,-1.162221,335.1819,0.001996943,0.1573635,-0.2276514,410.6174,21.52858,0.8555754,157.5645,0.01658092,3.053576,133.5,12.09,26.9,-125,0,0,0,-92.38638,-16.95096,20.11974,146.6
"2022-06-30 18:53:40",3811317,0.6930824,63.93749,-1.163219,335.1026,0.001996943,0.1573635,-0.2286499,410.543,21.52858,0.8522592,156.9538,0.01658092,3.053576,133.5,12.07,26.9,-125,0,0,0,-92.46574,-17.02531,20.03755,146.6
"2022-06-30 18:53:50",3811318,0.6930824,63.93749,-1.164217,335.0232,0.001996943,0.1573635,-0.2286499,410.543,21.52858,0.8522592,156.9538,0.01658092,3.053576,133.5,12.09,26.9,-125,0,0,0,-92.54511,-17.02531,20.03755,146.6
"2022-06-30 18:54:00",3811319,0.6930824,63.93749,-1.164217,335.0232,0.001996943,0.1573635,-0.2286499,410.543,21.52858,0.8522592,156.9538,0.01658092,3.053576,133.5,12.06,26.87,-125,0,0,0,-92.54511,-17.02531,20.07817,146.6
"2022-06-30 18:54:10",3811320,0.6930824,63.93749,-1.164217,335.0232,0.003993885,0.314727,-0.2296484,410.4687,21.52858,0.8522592,156.9538,0.01658092,3.053576,135,12.09,26.87,-125,0,0,0,-92.54511,-17.09966,20.0367,147.4
"2022-06-30 18:54:20",3811321,0.6963986,64.24342,-1.164217,335.0232,0.003993885,0.314727,-0.2306469,410.3943,21.52858,0.8522592,156.9538,0.01658092,3.053576,135,12.1,26.84,-125,0,0,0,-92.54511,-17.174,19.9536,147.4
"2022-06-30 18:54:30",3811322,0.6963997,64.24352,-1.163245,335.1005,0.005990962,0.4721011,-0.230652,410.394,21.52858,0.8522605,156.9541,0.01658094,3.053581,135,12.1,26.84,-125,0,0,0,-92.46782,-17.17439,19.95403,147.4
"2022-06-30 18:54:40",3811323,0.6963997,64.24352,-1.16025,335.2178,0.005990962,0.4721011,-0.2316505,410.1988,21.5078,0.8522605,156.9541,0.01658094,3.053581,135,12.07,26.84,-125,0,0,0,-92.22971,-17.24874,19.95403,147.4
"2022-06-30 18:54:50",3811324,0.6930835,63.93759,-1.158253,335.3766,0.005990962,0.4721011,-0.2316505,410.1988,21.5078,0.8489444,156.3434,0.01658094,3.053581,135,12.06,26.84,-125,0,0,0,-92.07096,-17.24874,19.95403,146.6
"2022-06-30 18:55:00",3811325,0.6930835,63.93759,-1.156256,335.4149,0.006989456,0.5507846,-0.2316505,410.0784,21.48705,0.8456282,155.7326,0.01658094,3.053581,135,12.07,26.84,-125,0,0,0,-91.91222,-17.24874,19.95403,146.6
"2022-06-30 18:55:10",3811326,0.6897673,63.63167,-1.154259,335.6941,0.00798795,0.6294681,-0.230652,410.2732,21.5078,0.842312,155.1219,0.01658094,3.053581,135,12.09,26.81,-125,0,0,0,-91.75348,-17.17439,19.8719,145.9
"2022-06-30 18:55:20",3811327,0.6897673,63.63167,-1.150265,335.8911,0.00798795,0.6294681,-0.2316505,410.0784,21.48705,0.8389958,154.5112,0.01658094,3.053581,135,12.09,26.81,-125,0,0,0,-91.43599,-17.24874,19.8719,145.9
"2022-06-30 18:55:30",3811328,0.6864511,63.32575,-1.147269,336.1292,0.008986443,0.7081516,-0.2316505,410.0784,21.48705,0.8389958,154.5112,0.01658094,3.053581,135,12.05,26.81,-125,0,0,0,-91.19788,-17.24874,19.8719,145.1
"2022-06-30 18:55:40",3811329,0.6864511,63.32575,-1.144274,336.247,0.009984937,0.7868351,-0.2316505,409.958,21.46629,0.8356796,153.9005,0.01658094,3.053581,135,12.07,26.81,-125,0,0,0,-90.95977,-17.24874,19.8719,145.1
"2022-06-30 18:55:50",3811330,0.6864517,63.3258,-1.142268,336.4065,0.009984857,0.7868288,-0.2296517,410.1068,21.46629,0.8323641,153.2899,0.01658096,3.053583,135,12.08,26.78,-125,0,0,0,-90.80029,-17.0999,19.87206,145.1
"2022-06-30 18:56:00",3811331,0.6831355,63.01988,-1.138274,336.7239,0.01198183,0.9441945,-0.2306502,410.0325,21.46629,0.8323641,153.2899,0.01658096,3.053583,135,12.09,26.78,-125,0,0,0,-90.48281,-17.17425,19.87206,144.4
"2022-06-30 18:56:10",3811332,0.6831355,63.01988,-1.136277,336.8827,0.01198183,0.9441945,-0.2326472,409.8838,21.46629,0.8323641,153.2899,0.01658096,3.053583,135,12.02,26.78,-125,0,0,0,-90.32407,-17.32294,19.87206,144.4
"2022-06-30 18:56:20",3811333,0.6864517,63.3258,-1.13428,336.9211,0.01198183,0.9441945,-0.2346441,409.6147,21.44551,0.8323641,153.2899,0.01658096,3.053583,135,12.03,26.78,-125,0,0,0,-90.16532,-17.47164,19.87206,144.4
"2022-06-30 18:56:30",3811334,0.6864517,63.3258,-1.131284,337.1592,0.01198183,0.9441945,-0.2346441,409.6147,21.44551,0.8323641,153.2899,0.01658096,3.053583,135,12.05,26.78,-125,0,0,0,-89.92722,-17.47164,19.87206,144.4
"2022-06-30 18:56:40",3811335,0.6864517,63.3258,-1.129287,337.1976,0.01298031,1.022877,-0.2336457,409.5688,21.42476,0.8323641,153.2899,0.01658096,3.053583,135,12.1,26.74,-125,0,0,0,-89.76847,-17.39729,19.87206,144.4
"2022-06-30 18:56:50",3811336,0.6864517,63.3258,-1.12729,337.2357,0.0139788,1.10156,-0.2356426,409.2994,21.40398,0.8356803,153.9006,0.01658096,3.053583,135,12.04,26.74,-125,0,0,0,-89.60973,-17.54599,19.91365,144.4
"2022-06-30 18:57:00",3811337,0.6897679,63.63173,-1.125293,337.3944,0.01497729,1.180243,-0.2376396,409.1508,21.40398,0.8389965,154.5113,0.01658096,3.053583,136.6,12.1,26.74,-125,0,0,0,-89.45098,-17.69468,19.95515,145.1
"2022-06-30 18:57:10",3811338,0.6930841,63.93764,-1.124295,337.4738,0.01597577,1.258926,-0.2386381,409.0764,21.40398,0.8389965,154.5113,0.01658096,3.053583,136.6,12.09,26.74,-125,0,0,0,-89.37161,-17.76903,20.03734,145.9
"2022-06-30 18:57:20",3811339,0.6930842,63.93766,-1.12229,337.6332,0.01597565,1.258917,-0.2386363,409.0765,21.40398,0.8389968,154.5114,0.01658096,3.053584,136.6,12.04,26.72,-125,0,0,0,-89.21221,-17.7689,20.07893,145.9
"2022-06-30 18:57:30",3811340,0.6964005,64.24358,-1.12229,337.6332,0.01697413,1.337599,-0.2376378,409.1509,21.40398,0.8389968,154.5114,0.01658096,3.053584,136.6,12.05,26.72,-125,0,0,0,-89.21221,-17.69455,20.03746,145.9
"2022-06-30 18:57:40",3811341,0.6964005,64.24358,-1.12229,337.5129,0.01797261,1.416281,-0.2366394,409.1049,21.38322,0.8423129,155.1221,0.01658096,3.053584,136.6,12.08,26.72,-125,0,0,0,-89.21221,-17.62021,19.9959,145.1
"2022-06-30 18:57:50",3811342,0.6964005,64.24358,-1.121291,337.7126,0.01797261,1.416281,-0.2346424,409.3739,21.40398,0.8423129,155.1221,0.01658096,3.053584,136.6,12.1,26.72,-125,0,0,0,-89.13285,-17.47151,19.95433,145.1
